i0,i1,i2
869.0,11097.0,38232.0
3.0,11058.0,38186.0
724.0,20067.0,47176.0
746.0,11048.0,201207.0
206.0,10028.0,182262.0
950.0,20051.0,47162.0
714.0,101096.0,119215.0
971.0,11034.0,38191.0
614.0,47103.0,65234.0
395.0,47049.0,74175.0
297.0,28996.0,47155.0
955.0,11024.0,192249.0
409.0,11035.0,192247.0
420.0,20088.0,47202.0
297.0,20053.0,47174.0
640.0,11013.0,38177.0
288.0,10044.0,182224.0
755.0,20013.0,38191.0
557.0,11041.0,201225.0
365.0,38031.0,65179.0
268.0,10999.0,192183.0
246.0,20034.0,47154.0
146.0,9979.0,182214.0
208.0,9990.0,182187.0
358.0,11033.0,38176.0
614.0,38078.0,56235.0
217.0,11052.0,201240.0
49.0,11035.0,38190.0
7.0,29078.0,47248.0
187.0,20084.0,38249.0
217.0,38094.0,65188.0
158.0,11047.0,38169.0
760.0,29062.0,56199.0
315.0,38087.0,65180.0
450.0,10019.0,191162.0
89.0,11054.0,38214.0
955.0,11031.0,201245.0
714.0,47090.0,65215.0
545.0,38051.0,65176.0
870.0,10022.0,182194.0
524.0,11008.0,192195.0
782.0,29038.0,56166.0
319.0,11073.0,192243.0
489.0,11082.0,38213.0
608.0,38054.0,65148.0
545.0,20061.0,47202.0
533.0,11006.0,192212.0
180.0,29064.0,56176.0
851.0,10053.0,182229.0
896.0,20011.0,47158.0
816.0,47038.0,74140.0
317.0,47045.0,47187.0
941.0,38036.0,56167.0
181.0,11082.0,201250.0
579.0,10060.0,182278.0
483.0,11019.0,38192.0
755.0,56054.0,83165.0
69.0,38107.0,56209.0
974.0,10985.0,192210.0
629.0,29060.0,47226.0
918.0,38089.0,56215.0
695.0,29069.0,56206.0
819.0,11063.0,38195.0
526.0,20058.0,47152.0
89.0,29096.0,56194.0
322.0,11028.0,192225.0
589.0,11051.0,38175.0
855.0,29019.0,47165.0
249.0,11071.0,38188.0
475.0,11032.0,201193.0
68.0,11074.0,201228.0
42.0,10023.0,182186.0
674.0,20098.0,47206.0
548.0,29024.0,47170.0
175.0,10019.0,182234.0
633.0,10979.0,192196.0
395.0,65016.0,83187.0
548.0,38027.0,55177.0
48.0,29042.0,47172.0
725.0,38036.0,56189.0
526.0,29044.0,56160.0
992.0,11061.0,38202.0
339.0,29037.0,56146.0
898.0,11041.0,38165.0
440.0,38055.0,65155.0
60.0,10075.0,182260.0
704.0,11018.0,201165.0
82.0,56033.0,74191.0
537.0,20039.0,38224.0
317.0,38054.0,56188.0
882.0,11068.0,192254.0
776.0,11065.0,38210.0
776.0,10070.0,182255.0
557.0,11043.0,192264.0
297.0,47026.0,65191.0
321.0,38079.0,65214.0
628.0,20093.0,47199.0
52.0,29032.0,47156.0
759.0,38023.0,65138.0
478.0,20049.0,38239.0
152.0,11026.0,201191.0
123.0,11015.0,192222.0
10.0,47105.0,74212.0
717.0,29026.0,56162.0
337.0,29023.0,47153.0
436.0,11079.0,201243.0
292.0,11065.0,201243.0
763.0,20042.0,47166.0
18.0,11046.0,201232.0
89.0,47075.0,65220.0
628.0,29069.0,47210.0
87.0,56079.0,83204.0
432.0,29035.0,56135.0
181.0,11038.0,38172.0
110.0,29015.0,47153.0
110.0,47004.0,65166.0
171.0,11099.0,38224.0
725.0,29024.0,47198.0
321.0,20075.0,47224.0
170.0,29040.0,47186.0
855.0,29033.0,56166.0
574.0,38078.0,65159.0
663.0,11074.0,38175.0
996.0,10039.0,182229.0
22.0,20034.0,47146.0
589.0,56081.0,74206.0
128.0,11013.0,201157.0
590.0,11055.0,201237.0
422.0,11050.0,192273.0
717.0,11037.0,38185.0
943.0,10036.0,182184.0
775.0,29049.0,56168.0
671.0,47043.0,65173.0
294.0,29095.0,56200.0
217.0,29068.0,47195.0
261.0,11044.0,201227.0
585.0,29055.0,56149.0
601.0,20043.0,38184.0
536.0,11046.0,38156.0
592.0,29055.0,56185.0
382.0,11030.0,38188.0
155.0,11046.0,38194.0
455.0,20037.0,47173.0
887.0,29073.0,56195.0
432.0,47007.0,65174.0
365.0,11057.0,38170.0
89.0,38092.0,56217.0
446.0,47064.0,65209.0
55.0,11053.0,192253.0
226.0,11076.0,192269.0
78.0,92021.0,110178.0
911.0,20039.0,38203.0
82.0,47039.0,65188.0
414.0,20079.0,38254.0
592.0,11025.0,201223.0
22.0,47028.0,74139.0
343.0,56077.0,83213.0
590.0,11049.0,38217.0
414.0,29095.0,56207.0
962.0,11012.0,201165.0
10.0,56060.0,74226.0
47.0,11013.0,201191.0
161.0,11084.0,201263.0
315.0,38065.0,56209.0
204.0,9993.0,191165.0
481.0,10060.0,182259.0
446.0,11086.0,38249.0
883.0,11048.0,38186.0
181.0,65042.0,83187.0
414.0,20073.0,47211.0
864.0,11061.0,38211.0
365.0,11020.0,192244.0
611.0,10020.0,191185.0
133.0,10047.0,191217.0
304.0,20056.0,47164.0
548.0,65043.0,83166.0
315.0,29091.0,56205.0
446.0,20058.0,38212.0
446.0,47106.0,74214.0
716.0,10034.0,191199.0
455.0,29050.0,56179.0
267.0,38111.0,56237.0
684.0,20017.0,38175.0
349.0,10039.0,182240.0
316.0,11048.0,38198.0
581.0,29055.0,47184.0
497.0,10055.0,191203.0
897.0,11026.0,38159.0
912.0,38071.0,56205.0
294.0,10037.0,182233.0
291.0,11018.0,201192.0
224.0,65036.0,83171.0
224.0,56046.0,83169.0
589.0,11073.0,201237.0
724.0,20021.0,47156.0
823.0,20088.0,38234.0
721.0,11040.0,201204.0
763.0,20024.0,38224.0
745.0,38081.0,56187.0
785.0,20083.0,47205.0
398.0,11101.0,38222.0
224.0,65069.0,92170.0
858.0,20052.0,47177.0
308.0,29059.0,47213.0
829.0,20068.0,38228.0
511.0,29083.0,47230.0
78.0,56052.0,74183.0
954.0,10031.0,191177.0
274.0,29055.0,47203.0
642.0,10047.0,191226.0
474.0,11021.0,38193.0
623.0,20045.0,38168.0
416.0,29083.0,47207.0
548.0,56047.0,74186.0
440.0,38022.0,56188.0
459.0,10020.0,191153.0
198.0,20085.0,47213.0
608.0,20045.0,38195.0
323.0,47065.0,74197.0
146.0,29054.0,47182.0
762.0,10064.0,182209.0
898.0,20049.0,38211.0
944.0,10025.0,182223.0
42.0,20063.0,38227.0
295.0,20055.0,38203.0
542.0,10070.0,182257.0
941.0,20041.0,38198.0
523.0,11032.0,201222.0
420.0,20077.0,38231.0
148.0,11080.0,38225.0
882.0,20041.0,47185.0
329.0,10050.0,191228.0
886.0,20058.0,38227.0
499.0,11083.0,38217.0
7.0,38091.0,65196.0
18.0,20043.0,47201.0
257.0,20059.0,38219.0
446.0,20043.0,47170.0
741.0,10065.0,191224.0
936.0,11046.0,38196.0
441.0,20046.0,38218.0
308.0,11034.0,192261.0
348.0,47076.0,74181.0
537.0,10059.0,182239.0
144.0,20039.0,38200.0
48.0,29066.0,56173.0
246.0,29024.0,47160.0
763.0,11050.0,38195.0
69.0,74065.0,92227.0
816.0,29044.0,47178.0
834.0,29030.0,56141.0
126.0,20052.0,47185.0
850.0,20087.0,47209.0
61.0,20071.0,38230.0
816.0,10035.0,191200.0
187.0,29083.0,47219.0
777.0,20029.0,38180.0
231.0,20055.0,47167.0
144.0,11069.0,38224.0
511.0,47063.0,65193.0
467.0,11036.0,192234.0
632.0,20034.0,47185.0
365.0,20028.0,47158.0
68.0,29050.0,47161.0
166.0,20065.0,38204.0
388.0,11050.0,38185.0
348.0,47050.0,65215.0
315.0,10055.0,182216.0
7.0,11094.0,38231.0
971.0,20043.0,47140.0
714.0,83106.0,110209.0
821.0,20061.0,38239.0
37.0,11034.0,192232.0
348.0,38062.0,56209.0
870.0,10022.0,191182.0
217.0,29078.0,56187.0
181.0,65057.0,92151.0
205.0,11001.0,192215.0
897.0,38050.0,65168.0
303.0,29055.0,47214.0
18.0,11002.0,201174.0
990.0,38093.0,65208.0
523.0,11039.0,38177.0
143.0,10013.0,182233.0
78.0,47051.0,74165.0
48.0,20054.0,38221.0
725.0,47055.0,74193.0
958.0,10017.0,182204.0
855.0,20042.0,20164.0
489.0,20087.0,47198.0
167.0,20077.0,47198.0
569.0,29011.0,47175.0
203.0,11091.0,38216.0
10.0,20088.0,38249.0
655.0,20077.0,47211.0
714.0,38095.0,56232.0
989.0,11051.0,201191.0
225.0,29072.0,56190.0
623.0,20039.0,47145.0
819.0,20051.0,47180.0
475.0,38067.0,56221.0
296.0,29085.0,56211.0
61.0,20080.0,47205.0
568.0,11076.0,38249.0
614.0,29083.0,56199.0
921.0,29034.0,47187.0
995.0,65050.0,92190.0
217.0,20073.0,38214.0
429.0,10028.0,182239.0
167.0,47074.0,65227.0
317.0,11085.0,38202.0
225.0,38086.0,65213.0
397.0,11055.0,201242.0
480.0,11089.0,38210.0
492.0,11095.0,38213.0
357.0,11016.0,38175.0
838.0,10021.0,191196.0
960.0,10052.0,191198.0
494.0,29030.0,56167.0
492.0,11031.0,38193.0
358.0,11053.0,38200.0
71.0,11079.0,38201.0
818.0,56071.0,83177.0
782.0,29033.0,47142.0
739.0,11035.0,38217.0
724.0,56054.0,83173.0
93.0,20046.0,38185.0
771.0,38063.0,56184.0
42.0,29039.0,47192.0
655.0,20073.0,38231.0
724.0,56013.0,74180.0
545.0,11066.0,201234.0
274.0,20060.0,47178.0
266.0,38041.0,56187.0
343.0,20089.0,47217.0
295.0,47063.0,74177.0
896.0,38039.0,65168.0
898.0,20029.0,38218.0
124.0,11101.0,201253.0
898.0,29059.0,47153.0
560.0,10043.0,182221.0
144.0,10002.0,182213.0
297.0,47048.0,74169.0
674.0,20063.0,38225.0
485.0,20077.0,38253.0
995.0,20042.0,38236.0
714.0,56088.0,74226.0
623.0,38068.0,65181.0
760.0,47061.0,74190.0
816.0,56033.0,74189.0
695.0,11068.0,38198.0
555.0,20052.0,38206.0
924.0,11078.0,38221.0
430.0,11072.0,38226.0
737.0,11047.0,38216.0
871.0,20055.0,38242.0
806.0,20063.0,38228.0
185.0,20089.0,38221.0
755.0,56016.0,74180.0
602.0,11086.0,38205.0
420.0,11058.0,38231.0
813.0,11046.0,38204.0
297.0,29050.0,56188.0
301.0,11068.0,192264.0
586.0,10053.0,191168.0
315.0,20091.0,47221.0
825.0,29058.0,56152.0
834.0,11040.0,38174.0
119.0,11041.0,201218.0
724.0,11070.0,38192.0
734.0,20054.0,38243.0
992.0,20044.0,47166.0
337.0,11033.0,38178.0
380.0,20085.0,47198.0
22.0,11105.0,38227.0
78.0,38045.0,65173.0
145.0,11074.0,38218.0
219.0,11058.0,38207.0
349.0,11065.0,201249.0
820.0,11043.0,201201.0
633.0,29025.0,47153.0
69.0,65069.0,83223.0
987.0,20048.0,47142.0
739.0,20072.0,38239.0
398.0,11038.0,192215.0
751.0,10044.0,191237.0
11.0,11087.0,38198.0
887.0,11072.0,38192.0
323.0,56072.0,83190.0
645.0,11027.0,201224.0
548.0,11035.0,28156.0
395.0,20057.0,47168.0
965.0,11058.0,201205.0
849.0,20062.0,38220.0
474.0,20036.0,47154.0
552.0,11070.0,38181.0
187.0,20089.0,47206.0
511.0,38063.0,56189.0
588.0,47056.0,65206.0
357.0,38014.0,65169.0
537.0,29034.0,47187.0
540.0,11073.0,38188.0
7.0,20107.0,47204.0
376.0,20066.0,47168.0
72.0,20051.0,47173.0
504.0,10083.0,182241.0
882.0,29039.0,56155.0
734.0,11082.0,38219.0
882.0,11040.0,38185.0
698.0,38084.0,65219.0
237.0,11044.0,201249.0
872.0,29066.0,56198.0
138.0,11085.0,201232.0
783.0,29032.0,56172.0
365.0,20050.0,38185.0
67.0,20036.0,47168.0
869.0,47067.0,65203.0
92.0,20024.0,47150.0
365.0,11016.0,201193.0
489.0,29068.0,47176.0
219.0,29054.0,56197.0
268.0,10048.0,182243.0
771.0,47048.0,65216.0
82.0,11043.0,201224.0
110.0,29021.0,56165.0
166.0,38044.0,56203.0
68.0,38049.0,65176.0
185.0,20097.0,47202.0
592.0,20044.0,38192.0
424.0,11047.0,38175.0
446.0,38085.0,65208.0
670.0,11028.0,201215.0
725.0,20044.0,38207.0
22.0,20037.0,38176.0
219.0,29050.0,47194.0
468.0,20077.0,38205.0
569.0,20034.0,38217.0
439.0,11014.0,192204.0
55.0,11033.0,201190.0
511.0,38068.0,65190.0
560.0,11011.0,192224.0
784.0,11055.0,192253.0
69.0,83086.0,110215.0
898.0,11070.0,38224.0
707.0,20023.0,38150.0
144.0,38015.0,56151.0
432.0,11022.0,38164.0
267.0,47072.0,74224.0
180.0,29058.0,47165.0
187.0,20026.0,38166.0
671.0,38044.0,65163.0
420.0,20057.0,38240.0
629.0,29069.0,56215.0
295.0,29040.0,47186.0
896.0,47052.0,74181.0
699.0,11021.0,201217.0
714.0,20079.0,38251.0
339.0,29025.0,47171.0
305.0,11083.0,38229.0
379.0,20077.0,47207.0
33.0,11050.0,192258.0
294.0,20078.0,38241.0
380.0,20067.0,38236.0
557.0,20040.0,47179.0
589.0,47088.0,65227.0
575.0,11057.0,38191.0
771.0,38052.0,65172.0
739.0,20072.0,47218.0
499.0,11070.0,38189.0
816.0,11055.0,38209.0
526.0,29033.0,47163.0
904.0,11039.0,192238.0
789.0,10046.0,191184.0
418.0,11049.0,38192.0
489.0,29073.0,47217.0
357.0,20069.0,47189.0
308.0,38052.0,65187.0
69.0,29092.0,56226.0
882.0,38041.0,65174.0
210.0,29047.0,56195.0
58.0,20081.0,38222.0
343.0,29071.0,47186.0
698.0,47092.0,65209.0
446.0,56090.0,74215.0
990.0,29071.0,56189.0
197.0,11043.0,38184.0
813.0,65053.0,92193.0
629.0,20062.0,38213.0
207.0,10033.0,182214.0
563.0,47061.0,74178.0
178.0,11069.0,38200.0
395.0,11060.0,38187.0
958.0,20094.0,47217.0
759.0,29017.0,56158.0
69.0,20071.0,38231.0
225.0,47073.0,74187.0
778.0,20026.0,38171.0
39.0,29072.0,56226.0
920.0,11046.0,38172.0
732.0,10010.0,191166.0
321.0,20089.0,38212.0
414.0,11078.0,201248.0
578.0,11076.0,38217.0
950.0,11062.0,38199.0
678.0,11011.0,192176.0
431.0,11056.0,38189.0
370.0,11075.0,38204.0
420.0,10026.0,191171.0
295.0,11058.0,38196.0
424.0,29030.0,56145.0
879.0,10008.0,182243.0
671.0,11059.0,201230.0
836.0,11010.0,201193.0
475.0,38066.0,65178.0
614.0,20089.0,47202.0
76.0,29047.0,56180.0
825.0,20060.0,47163.0
974.0,11048.0,201227.0
34.0,20040.0,38195.0
941.0,29041.0,47175.0
66.0,10032.0,182246.0
816.0,65043.0,92178.0
454.0,29055.0,47186.0
310.0,11069.0,38201.0
92.0,47051.0,65170.0
560.0,11074.0,38210.0
524.0,38071.0,65177.0
225.0,47070.0,65201.0
79.0,20070.0,47188.0
246.0,10076.0,182254.0
100.0,11091.0,38225.0
659.0,11092.0,38248.0
145.0,11093.0,38216.0
127.0,11082.0,38231.0
294.0,20086.0,47213.0
73.0,11038.0,38177.0
5.0,11007.0,201189.0
869.0,20087.0,38234.0
92.0,29026.0,56141.0
430.0,11043.0,192237.0
10.0,38084.0,65200.0
871.0,38091.0,65218.0
69.0,29094.0,47220.0
454.0,20027.0,47155.0
537.0,38074.0,65181.0
11.0,20072.0,47208.0
894.0,20062.0,47191.0
628.0,38073.0,56224.0
303.0,20049.0,38223.0
897.0,29061.0,56172.0
384.0,11040.0,201230.0
912.0,11086.0,38216.0
326.0,11083.0,38233.0
275.0,11041.0,192269.0
249.0,20056.0,47169.0
92.0,47034.0,74155.0
755.0,29042.0,47159.0
816.0,11039.0,38171.0
296.0,20075.0,38231.0
325.0,11048.0,38206.0
552.0,29069.0,56182.0
282.0,11044.0,201250.0
719.0,47080.0,65225.0
995.0,38072.0,65198.0
433.0,10974.0,192209.0
606.0,10051.0,182259.0
850.0,20092.0,38227.0
918.0,11089.0,38226.0
529.0,20031.0,38177.0
267.0,11078.0,38227.0
739.0,11077.0,38214.0
581.0,11006.0,192203.0
674.0,38106.0,65217.0
981.0,20067.0,38250.0
623.0,56068.0,74224.0
101.0,29056.0,47183.0
451.0,20068.0,38203.0
672.0,11051.0,192235.0
90.0,11034.0,192246.0
755.0,38052.0,65177.0
440.0,10028.0,191198.0
224.0,83052.0,110171.0
858.0,11044.0,38194.0
166.0,29060.0,56184.0
39.0,74083.0,101208.0
42.0,29068.0,56197.0
218.0,11057.0,192288.0
378.0,10002.0,182198.0
628.0,20093.0,38219.0
813.0,38050.0,56187.0
552.0,20062.0,47194.0
576.0,11056.0,201231.0
581.0,11090.0,38235.0
990.0,47104.0,74214.0
755.0,11046.0,201202.0
368.0,11032.0,38168.0
321.0,20063.0,47187.0
682.0,11052.0,201217.0
295.0,47045.0,65192.0
816.0,20040.0,47161.0
441.0,20074.0,47174.0
821.0,20084.0,47189.0
956.0,11026.0,201205.0
242.0,20080.0,38220.0
357.0,29016.0,56147.0
361.0,11060.0,38224.0
995.0,47057.0,74165.0
661.0,11026.0,201189.0
62.0,10068.0,191214.0
629.0,11057.0,38173.0
127.0,10034.0,182228.0
900.0,20050.0,47183.0
724.0,29027.0,47155.0
825.0,20064.0,38203.0
261.0,11031.0,201184.0
91.0,10014.0,191197.0
783.0,47050.0,74161.0
688.0,11079.0,38218.0
965.0,11046.0,201184.0
897.0,38030.0,56196.0
69.0,47098.0,65206.0
395.0,56050.0,74170.0
872.0,20062.0,47178.0
805.0,11052.0,201231.0
552.0,11026.0,201178.0
86.0,10990.0,201180.0
614.0,29070.0,47218.0
424.0,38039.0,56191.0
83.0,11006.0,192220.0
551.0,11067.0,201222.0
224.0,38047.0,65164.0
833.0,11072.0,201242.0
482.0,11067.0,38218.0
613.0,20032.0,38187.0
398.0,11013.0,201203.0
897.0,56028.0,83182.0
894.0,38053.0,56189.0
818.0,65059.0,92193.0
425.0,11087.0,38193.0
148.0,20087.0,47207.0
684.0,20031.0,47152.0
352.0,11015.0,201163.0
326.0,29079.0,47217.0
725.0,56041.0,83180.0
300.0,11069.0,38217.0
818.0,10031.0,182216.0
337.0,11019.0,38147.0
724.0,29046.0,47202.0
648.0,11030.0,201206.0
701.0,20071.0,38200.0
523.0,10011.0,182220.0
825.0,11053.0,38194.0
379.0,29065.0,47183.0
760.0,29052.0,47189.0
334.0,20049.0,47165.0
783.0,20052.0,47154.0
455.0,47042.0,74174.0
413.0,11045.0,201234.0
760.0,20043.0,38205.0
592.0,38032.0,65167.0
101.0,29065.0,56181.0
827.0,20067.0,47188.0
39.0,65078.0,83224.0
912.0,47077.0,74198.0
783.0,47032.0,65190.0
9.0,10023.0,191170.0
898.0,20068.0,47196.0
742.0,20064.0,38235.0
297.0,38054.0,56191.0
684.0,29043.0,47179.0
446.0,29042.0,47183.0
608.0,29020.0,47165.0
51.0,20082.0,38251.0
605.0,20070.0,47181.0
971.0,20044.0,47178.0
99.0,10035.0,191160.0
214.0,11002.0,201169.0
323.0,56073.0,74228.0
529.0,11041.0,38165.0
534.0,11067.0,38203.0
589.0,11077.0,38217.0
273.0,11048.0,201239.0
659.0,20084.0,38253.0
859.0,20084.0,38225.0
759.0,20027.0,38201.0
659.0,47107.0,74209.0
655.0,11087.0,38252.0
52.0,11073.0,192224.0
714.0,65082.0,92208.0
2.0,11062.0,38219.0
52.0,20042.0,47146.0
190.0,11004.0,192223.0
319.0,11017.0,38162.0
855.0,20036.0,38203.0
379.0,20043.0,38212.0
698.0,56088.0,83214.0
725.0,11059.0,38200.0
137.0,11083.0,38208.0
9.0,11074.0,192242.0
512.0,11061.0,201250.0
16.0,20048.0,38212.0
602.0,11028.0,201203.0
375.0,10061.0,191249.0
576.0,10027.0,182226.0
187.0,11102.0,38244.0
201.0,11052.0,192283.0
851.0,20070.0,47172.0
146.0,47025.0,65168.0
337.0,29032.0,56164.0
225.0,20087.0,38238.0
93.0,20032.0,47165.0
623.0,47083.0,74207.0
547.0,20042.0,47145.0
219.0,20040.0,38208.0
217.0,20084.0,47182.0
724.0,11024.0,38178.0
761.0,11064.0,38215.0
298.0,11047.0,192217.0
113.0,11032.0,201211.0
79.0,11051.0,38226.0
897.0,20005.0,38191.0
51.0,29074.0,47245.0
859.0,11081.0,38222.0
153.0,11083.0,38238.0
283.0,11050.0,192194.0
976.0,10001.0,182180.0
525.0,10057.0,182253.0
623.0,47083.0,65205.0
897.0,11044.0,38201.0
232.0,11083.0,192250.0
573.0,11063.0,38227.0
910.0,11086.0,38191.0
946.0,11080.0,201242.0
842.0,11015.0,201191.0
858.0,20053.0,47157.0
249.0,20019.0,38190.0
166.0,29058.0,47196.0
524.0,29046.0,47186.0
655.0,29094.0,56222.0
365.0,47028.0,65181.0
918.0,29081.0,56203.0
166.0,38093.0,65236.0
585.0,11034.0,38186.0
39.0,92071.0,119233.0
684.0,11019.0,38176.0
589.0,20070.0,38244.0
489.0,11063.0,38229.0
262.0,38093.0,56197.0
707.0,29028.0,56147.0
755.0,83035.0,110173.0
454.0,11036.0,201211.0
191.0,10041.0,191225.0
68.0,11030.0,38181.0
929.0,11044.0,201255.0
52.0,11063.0,38185.0
834.0,29028.0,47175.0
616.0,11026.0,38169.0
305.0,10033.0,182206.0
376.0,29039.0,47179.0
144.0,29029.0,56141.0
69.0,65113.0,92199.0
623.0,11067.0,38216.0
435.0,11031.0,192235.0
818.0,38067.0,56186.0
82.0,38038.0,56182.0
990.0,29082.0,47212.0
308.0,47055.0,65191.0
707.0,20022.0,47145.0
724.0,29067.0,56173.0
395.0,47049.0,65177.0
644.0,29101.0,56211.0
238.0,20043.0,38240.0
348.0,9989.0,191169.0
755.0,83038.0,101190.0
82.0,20031.0,47186.0
92.0,56037.0,83155.0
626.0,11061.0,192227.0
566.0,11035.0,38176.0
22.0,29045.0,47136.0
68.0,47033.0,65172.0
653.0,10027.0,191181.0
11.0,11071.0,38226.0
876.0,11056.0,38193.0
182.0,10993.0,201176.0
608.0,38032.0,56190.0
829.0,11060.0,38207.0
217.0,38057.0,56199.0
717.0,38041.0,56174.0
582.0,11003.0,192193.0
262.0,20096.0,47195.0
291.0,11048.0,38220.0
178.0,29031.0,47224.0
414.0,38088.0,65191.0
74.0,10012.0,191181.0
858.0,20053.0,38199.0
473.0,10008.0,182214.0
111.0,10051.0,182254.0
305.0,10047.0,191226.0
187.0,29030.0,56170.0
957.0,11066.0,201254.0
79.0,20039.0,38224.0
786.0,11068.0,201236.0
545.0,20057.0,38232.0
545.0,11037.0,38165.0
592.0,20057.0,47169.0
855.0,11047.0,38189.0
426.0,10026.0,182226.0
994.0,11043.0,201253.0
186.0,11054.0,192232.0
297.0,20073.0,38203.0
589.0,38067.0,56221.0
760.0,20037.0,38197.0
447.0,11033.0,38183.0
441.0,11064.0,38188.0
871.0,56068.0,83199.0
69.0,56076.0,74223.0
420.0,10021.0,182192.0
68.0,29035.0,56174.0
465.0,20067.0,38239.0
869.0,29072.0,56164.0
996.0,11032.0,192211.0
78.0,92034.0,119165.0
352.0,11070.0,192232.0
818.0,20047.0,47167.0
78.0,56063.0,83170.0
388.0,20043.0,47174.0
672.0,11020.0,192201.0
74.0,10060.0,191220.0
818.0,38056.0,65181.0
181.0,47001.0,65176.0
821.0,11074.0,38246.0
943.0,20091.0,38244.0
152.0,20049.0,38206.0
602.0,11075.0,38197.0
918.0,29094.0,47214.0
144.0,20092.0,47201.0
410.0,20034.0,38228.0
446.0,20087.0,38249.0
884.0,10060.0,182245.0
698.0,56068.0,74216.0
755.0,29019.0,56164.0
266.0,38034.0,65144.0
537.0,11055.0,201234.0
629.0,11012.0,201169.0
339.0,38039.0,56165.0
485.0,11090.0,38225.0
98.0,10079.0,182260.0
674.0,29106.0,56210.0
329.0,11073.0,201204.0
317.0,38081.0,65180.0
187.0,9982.0,182226.0
863.0,10021.0,182217.0
138.0,11050.0,192244.0
743.0,10036.0,182204.0
630.0,20066.0,38218.0
703.0,11027.0,201193.0
247.0,20030.0,38192.0
401.0,20078.0,47193.0
335.0,10042.0,182258.0
589.0,47091.0,74221.0
613.0,29055.0,56176.0
719.0,29063.0,56190.0
224.0,74033.0,92169.0
785.0,20062.0,38238.0
968.0,38104.0,65210.0
788.0,11037.0,38173.0
339.0,11063.0,201191.0
69.0,74108.0,101208.0
921.0,20072.0,38205.0
853.0,11062.0,201211.0
323.0,20079.0,38211.0
519.0,20090.0,47200.0
214.0,11051.0,38195.0
614.0,11039.0,38171.0
465.0,20077.0,47208.0
560.0,20080.0,47201.0
896.0,38043.0,56190.0
395.0,29045.0,56175.0
931.0,20052.0,47151.0
